path	translation	split
common_voice_mn_18577347.mp3	For the next problem, we should consider our new state reform.	test
common_voice_mn_18577513.mp3	The situation got more complicated when workers who didn’t manage to escape from the eighth floor are starting to jump from the window.	test
common_voice_mn_18577514.mp3	My daughter came, so I thought about to go there and talk with them" and after he said that he went silent.''	test
common_voice_mn_18577515.mp3	Jaltsan put the box with a dead insect in it inside the drawer and sat quickly.	test
common_voice_mn_18577516.mp3	You should create a family too.	test
common_voice_mn_18577517.mp3	Everyone was aware that situation is getting worse.	test
common_voice_mn_18600516.mp3	I am the student of the University of Finance.	test
common_voice_mn_18600517.mp3	I was connected to literature since i was in fourth grade.	test
common_voice_mn_18600518.mp3	I will trust you anyways.	test
common_voice_mn_18600519.mp3	Sevjid poked me with an elbow and winked hinting: “I will do it”.	test
common_voice_mn_18600520.mp3	I think they are going to take me to the Center street.	test
common_voice_mn_18696547.mp3	What are you holding on to?	test
common_voice_mn_18696548.mp3	How did it felt, when you have entered a university and transferred from countryside to the city?	test
common_voice_mn_18696549.mp3	One day Baldan went to the center of the Sum, and took the last newspapers and magazines to go back home.	test
common_voice_mn_18696550.mp3	The interest of buying and importing cars has been still increasing that the traffic jam and air pollution is ignored.	test
common_voice_mn_18696552.mp3	Starting from this point, until the next mountain peak, there will be no challenge on our way.	test
common_voice_mn_18610010.mp3	The truth is I felt like I had no interest in asking for a forgiveness.	test
common_voice_mn_18610011.mp3	Because it’s just Sunday, that’s it.	test
common_voice_mn_18610012.mp3	The other one is, the ability to focus and disconnect from the outside world and noises while reading the book.	test
common_voice_mn_18610013.mp3	These people who have shined in the history of literature world were the stars that got chosen by the God.	test
common_voice_mn_18610014.mp3	As they compliment” “Smart people” ”are they that smart enough to reach the next level.	test
common_voice_mn_18578891.mp3	But they found this disease when she was researching the radium with her husband.	test_covost
common_voice_mn_18578892.mp3	The guy who is dying made a sounded like a drowning person.	test
common_voice_mn_18578893.mp3	The Government Scholarships for Masters and Doctors studies have announced.	test
common_voice_mn_18578894.mp3	The truth is I felt like I had no interest in asking for a forgiveness.	test_covost
common_voice_mn_18578895.mp3	There is a crucial need of boosting interoperability between state and private enterprises, as well as international non- government organizations.	test
common_voice_mn_18595329.mp3	When I held up my candle, tip of his head picked from behind of the barrel.	test
common_voice_mn_18595330.mp3	He kept walking to the north mount with his mom.	test
common_voice_mn_18595331.mp3	Trade mantra and praying are read when you want to increase income, revenue and boost the business.	test
common_voice_mn_18595332.mp3	I don’t know if he went to Berlin, or not.	test
common_voice_mn_18595333.mp3	As Lucy knows that everyone makes mistakes and gets scolded, she quietly obeys the demands.	test
common_voice_mn_18577457.mp3	After looking for a while, finally found the most delicious food for the hedgehog.	test
common_voice_mn_18577458.mp3	Why are you doing this?	test
common_voice_mn_18577459.mp3	Four cars that traveled from the city started their long journey after they passed the Shaariin durwulj.	test
common_voice_mn_18577460.mp3	Because of Turkish hegemony, the hatred against Islamic religion has been set.	test
common_voice_mn_18577461.mp3	We used to make fun of Luvsan because of his notes were bad.	test
common_voice_mn_18609881.mp3	If wanted to sell on the internet, how can I collect payments?	test_covost
common_voice_mn_18609882.mp3	In terms of interviewer’s invitation they propose several reform to business groups.	test
common_voice_mn_18609884.mp3	The blue sky has now become a giant bell.	test_covost
common_voice_mn_18609886.mp3	I can name you all the defects you have!	test
common_voice_mn_18609888.mp3	He took the list of passengers from the waitress.	test
common_voice_mn_18568639.mp3	If there was no mail, you would not have mention about Gendalf.	test
common_voice_mn_18568642.mp3	They placed the information on a table of the kitchen.	test
common_voice_mn_18568647.mp3	You and this tree are both very young.	test
common_voice_mn_18568650.mp3	Choibalsan has also thought that way.	test
common_voice_mn_18568653.mp3	And they were wearing different colors of ribbons that show their age and full name.	test
common_voice_mn_18578470.mp3	Isn’t it the correct one?	test
common_voice_mn_18578471.mp3	Deed Mongol’s religious belief has started changing before communism reached them.	test
common_voice_mn_18578472.mp3	Suddenly we found the familiar mark of a Chinese horse shoe under the soil.	test
common_voice_mn_18578473.mp3	So you should focus on how to deliver your speech correctly.	test
common_voice_mn_18578474.mp3	We used to argue over this with his mom, always.	test
common_voice_mn_18959165.mp3	Every young person faces many emotional problems.	test
common_voice_mn_18959166.mp3	Don't let go of the bridle-reins if you fall!	test
common_voice_mn_18959167.mp3	Rest of my shift work was horrible.	test
common_voice_mn_18959168.mp3	Duncan, who had already jumped, made a defense error when the other player nodded and threw the ball while jumping.	test
common_voice_mn_18959169.mp3	When I request, you will provide me with advices.	test
common_voice_mn_18635141.mp3	The online translation based on registration depends on the history and it is translated by registering.	test
common_voice_mn_18635147.mp3	The reason is when I am angry my voice tend to tremble.	test
common_voice_mn_18635148.mp3	Seeing my teacher whom I had a fight with, after four years.	test
common_voice_mn_18635150.mp3	It was unfair not only for you but your team as well.	test
common_voice_mn_18635151.mp3	Bogd should be here as he was having an affair with married women.	test
common_voice_mn_18631017.mp3	And then we are spending our lives here.	test
common_voice_mn_18631018.mp3	There is a hidden meaning in every tales.	test
common_voice_mn_18631019.mp3	There was a reason to write that way.	test
common_voice_mn_18631020.mp3	It felt wonderful to watch a movie with symphony orchestra for the first time.	test
common_voice_mn_18631021.mp3	The games will be broadcasted nationwide on TNT channel with the commentary of Kevin Harlen and Steve Kerr.	test
common_voice_mn_18583866.mp3	There is so many dog breeds nowadays.	test
common_voice_mn_18583867.mp3	He didn’t expect to receive such response.	test
common_voice_mn_18583868.mp3	Design, aesthetic, architecture, planning and technology assurance are all necessities in modern building nowadays.	test
common_voice_mn_18583869.mp3	Ideal revolutionary has to” “argue with the” “Feudalism person” view was strong at the time.	test
common_voice_mn_18583870.mp3	A person who follows Buddha must take care of himself.	test_covost
common_voice_mn_18603721.mp3	I checked on the guy when I was in the game and didn't find him at that place.	test
common_voice_mn_18603722.mp3	Was ready to run if it falls down.	test
common_voice_mn_18603723.mp3	The goalkeeper that never lost in any """Air"" battle has a great instinct and an incredible jump.	test
common_voice_mn_18603724.mp3	The main goal of the country was to work on the human development which lead to its current success.	test
common_voice_mn_18603725.mp3	They have given a task for the director to graduate qualified students in demand professions.	test
common_voice_mn_18578215.mp3	you are only superior with your furious temper.	test
common_voice_mn_18578216.mp3	By proving a code for each one of them, there is an opportunity to create on the computer and use it online.	test
common_voice_mn_18578217.mp3	Poor governing was created because of the corrupted government system.	test
common_voice_mn_18578218.mp3	I will always be where I should be.	test
common_voice_mn_18578219.mp3	I really wanted to memorize them by heart so that I can answer easily.	test
common_voice_mn_18832236.mp3	The four directions are vast limitlessly sad and white fog settles.	test
common_voice_mn_18832237.mp3	The next one is an English men.	test
common_voice_mn_18832238.mp3	Then the school finished and examination got closer.	test
common_voice_mn_18832239.mp3	There is no need no tell him about this.	test
common_voice_mn_18832240.mp3	We almost won’t see each other in front of the crowd.	test
common_voice_mn_18578290.mp3	Sometimes I go with by French little brother until the street corner.	test
common_voice_mn_18578291.mp3	He was caught while being the lookout when our guys were robbing a bank.	test
common_voice_mn_18578292.mp3	How children are addicted to books nowadays?	test
common_voice_mn_18578293.mp3	Mery responded that we have not officially introduced to each other yet.	test
common_voice_mn_18578294.mp3	Sanjaa and Densmaa were carrying luggage and boxes, Nanjid almost didn’t work.	test
common_voice_mn_18578085.mp3	We are sending you for an important task.	test
